6,37,19,1
6,38,20,1
6,45,34,1
6,48,43,1
6,24,19,2
6,27,38,2
6,30,28,2
6,33,31,2
6,32,12,3
6,34,14,3
6,43,32,3
6,27,18,4
6,33,15,4
6,48,42,4
6,29,27,5
6,37,17,6
6,40,20,6
6,27,21,7
6,37,26,8
6,39,28,8
6,49,44,8
6,29,23,9
6,30,19,9
6,34,25,10
6,38,27,10
6,34,32,11
6,28,22,12
6,30,39,12
6,32,23,13
6,41,32,13
6,26,37,14
6,47,41,15
6,33,22,16
6,28,23,17
6,36,27,17
6,38,29,18
6,34,23,19
6,42,37,20
6,27,22,21
6,43,39,21
6,44,40,21
6,39,34,22
6,31,22,23
6,29,18,24
6,41,36,25
6,49,43,26
6,47,42,27
6,43,38,28
6,32,21,29
6,25,14,30
6,33,24,31
6,40,29,32
6,38,33,33
6,26,17,34
6,50,45,35
6,33,29,36
6,29,24,37
6,35,24,38
6,30,24,39
6,42,31,40
6,42,38,41
6,34,30,42
6,32,27,43
6,33,28,44
6,46,41,45
6,38,32,46
6,40,35,47
6,28,17,48
6,45,40,49
6,39,33,50
6,40,34,50
6,29,20,51
6,50,44,51
6,37,28,52
6,36,31,53
6,30,25,54
6,31,27,55
6,34,29,56
6,39,30,57
6,37,32,58
6,37,31,59
6,31,26,60
6,41,37,61
6,44,39,62
6,28,19,63
6,35,30,64
6,32,28,65
7,27,38,1
7,30,39,1
7,37,6,1
7,37,26,1
7,40,18,1
7,27,18,2
7,27,29,2
7,31,11,2
7,32,12,2
7,33,13,2
7,39,10,2
7,39,19,2
7,42,33,2
7,24,13,3
7,30,28,3
7,32,41,3
7,34,12,3
7,33,15,4
7,38,29,5
7,40,20,5
7,27,21,6
7,34,14,6
7,34,32,6
7,49,44,6
7,24,15,7
7,37,17,8
7,43,39,9
7,48,42,9
7,33,22,10
7,43,32,11
7,26,28,12
7,39,28,13
7,47,41,14
7,27,22,15
7,28,23,15
7,24,20,16
7,26,37,16
7,28,22,16
7,39,34,16
7,29,23,17
7,29,18,18
7,48,43,19
7,41,32,20
7,29,24,21
7,34,23,22
7,34,25,23
7,32,27,24
7,49,43,25
7,32,23,26
7,30,19,27
7,43,38,28
7,30,24,29
7,50,45,30
7,47,42,31
7,33,24,32
7,42,37,33
7,44,40,34
7,36,27,35
7,38,32,35
7,36,31,36
7,38,33,37
7,27,16,38
7,37,31,39
7,25,14,40
7,39,30,41
7,26,17,42
7,34,30,42
7,38,27,43
7,31,22,44
7,33,29,45
7,41,36,45
7,29,20,46
7,32,21,47
7,40,29,48
7,28,17,49
7,42,38,50
7,34,29,51
7,35,24,52
7,33,28,53
7,45,40,54
7,39,33,55
7,31,27,56
7,40,34,57
7,42,31,58
7,46,41,59
7,50,44,60
7,30,25,61
7,40,35,62
7,35,30,63
7,31,26,64
7,37,28,65
7,37,32,66
7,32,28,67
7,44,39,68
7,28,19,69
7,41,37,70
8,16,7,1
8,23,12,1
8,32,14,1
8,34,12,1
8,37,26,1
8,38,29,1
8,45,34,1
8,24,20,2
8,27,29,2
8,33,15,2
8,22,13,3
8,26,21,3
8,27,21,3
8,21,16,4
8,22,11,4
8,25,34,4
8,30,39,4
8,33,31,4
8,24,13,5
8,24,15,5
8,38,18,5
8,44,33,5
8,33,13,6
8,29,27,7
8,32,41,7
8,33,11,8
8,39,19,8
8,27,16,9
8,32,12,9
8,34,14,9
8,37,17,9
8,32,34,10
8,34,32,11
8,39,28,11
8,40,20,11
8,48,43,11
8,27,18,12
8,49,44,12
8,28,22,13
8,48,42,14
8,27,22,15
8,43,39,16
8,30,19,17
8,29,18,18
8,28,23,19
8,34,25,19
8,32,23,20
8,29,23,21
8,38,27,21
8,47,41,21
8,26,37,22
8,33,24,22
8,41,32,23
8,35,24,24
8,39,30,25
8,43,32,26
8,26,17,27
8,42,37,27
8,39,34,28
8,49,43,29
8,41,36,30
8,34,23,31
8,32,27,32
8,42,31,33
8,31,22,34
8,25,14,35
8,50,45,36
8,38,32,37
8,36,27,38
8,30,24,39
8,32,21,40
8,40,29,41
8,33,29,42
8,29,24,43
8,43,38,43
8,28,17,44
8,37,31,45
8,33,22,46
8,36,31,47
8,44,40,48
8,29,20,49
8,38,33,50
8,34,30,51
8,40,35,52
8,30,25,53
8,47,42,53
8,33,28,54
8,34,29,55
8,42,38,56
8,31,26,57
8,31,27,58
8,50,44,59
8,39,33,60
8,37,28,61
8,28,19,62
8,37,32,63
8,40,34,64
8,32,28,65
8,45,40,66
8,44,39,67
8,35,30,68
8,46,41,69
8,41,37,70
9,20,15,1
9,23,14,1
9,25,20,1
9,27,16,1
9,34,12,1
9,39,10,1
9,49,40,1
9,22,13,2
9,23,12,2
9,28,30,2
9,31,11,2
9,32,12,2
9,42,33,2
9,21,16,3
9,24,15,3
9,29,27,3
9,35,44,3
9,37,19,3
9,25,34,4
9,26,28,4
9,33,11,4
9,37,26,4
9,40,18,4
9,24,20,5
9,33,31,5
9,34,32,5
9,33,13,6
9,24,13,7
9,33,35,8
9,39,19,8
9,27,21,9
9,34,25,9
9,44,33,9
9,48,43,9
9,33,15,10
9,28,6,11
9,45,34,12
9,27,18,13
9,38,29,13
9,38,18,14
9,26,37,15
9,32,41,15
9,48,42,15
9,28,22,16
9,34,14,16
9,43,32,17
9,29,23,18
9,43,39,19
9,26,21,20
9,29,24,21
9,38,20,21
9,38,27,21
9,40,20,21
9,28,23,22
9,37,17,22
9,33,22,23
9,32,23,24
9,30,19,25
9,49,44,25
9,27,22,26
9,47,41,27
9,29,18,28
9,42,37,29
9,39,28,30
9,34,23,31
9,39,34,32
9,32,27,33
9,33,29,34
9,44,40,35
9,39,30,36
9,31,22,37
9,41,32,38
9,36,27,39
9,26,17,40
9,35,24,41
9,40,29,42
9,41,36,43
9,49,43,43
9,38,32,44
9,50,45,44
9,33,28,45
9,43,38,46
9,40,35,47
9,42,31,48
9,25,14,49
9,32,21,49
9,38,33,50
9,33,24,51
9,28,17,52
9,29,20,52
9,34,30,53
9,28,19,54
9,37,31,55
9,36,31,56
9,37,28,57
9,35,30,58
9,34,29,59
9,47,42,60
9,42,38,61
9,30,25,62
9,31,26,63
9,31,27,64
9,39,33,65
9,45,40,66
9,40,34,67
9,37,32,68
9,44,39,69
9,30,24,70
9,50,44,71
9,32,28,72
9,46,41,73
9,41,37,74
10,21,16,1
10,25,20,1
10,29,7,1
10,33,13,1
10,33,15,1
10,33,31,1
10,37,6,1
10,39,17,1
10,40,18,1
10,15,24,2
10,16,7,2
10,26,21,2
10,27,38,2
10,29,27,2
10,45,34,2
10,30,28,3
10,33,11,3
10,37,26,3
10,39,19,3
10,22,11,4
10,24,15,4
10,44,33,4
10,23,14,5
10,26,28,5
10,32,41,5
10,25,34,6
10,27,16,6
10,31,11,6
10,34,25,6
10,38,18,6
10,43,32,6
10,30,39,7
10,32,12,7
10,34,32,7
10,33,35,8
10,37,19,8
10,24,20,9
10,28,22,10
10,27,18,11
10,34,14,11
10,24,19,12
10,20,15,13
10,40,20,14
10,48,43,14
10,38,29,15
10,24,13,16
10,34,23,17
10,30,19,18
10,38,27,18
10,28,6,19
10,37,17,20
10,27,21,21
10,28,23,21
10,26,37,22
10,29,24,22
10,33,22,22
10,49,44,22
10,29,18,23
10,39,28,24
10,48,42,25
10,43,39,26
10,47,41,26
10,29,23,27
10,39,34,28
10,41,32,29
10,27,22,30
10,32,23,31
10,33,24,31
10,42,31,32
10,26,17,33
10,39,30,34
10,42,37,35
10,32,27,36
10,41,36,37
10,31,22,38
10,35,24,38
10,49,43,39
10,33,29,40
10,40,29,41
10,25,14,42
10,50,45,43
10,28,17,44
10,32,21,45
10,30,24,46
10,38,32,47
10,44,40,48
10,43,38,49
10,33,28,50
10,36,27,51
10,42,38,52
10,38,33,53
10,30,25,54
10,47,42,55
10,29,20,56
10,35,30,57
10,34,29,58
10,40,35,59
10,36,31,60
10,50,44,60
10,28,19,61
10,31,27,62
10,34,30,62
10,31,26,63
10,39,33,64
10,40,34,65
10,37,28,66
10,45,40,67
10,37,31,68
10,32,28,69
10,44,39,70
10,37,32,71
10,46,41,72
10,41,37,73
11,27,20,1
11,28,30,1
11,29,40,1
11,32,34,1
11,33,11,1
11,33,13,1
11,33,31,1
11,34,12,1
11,42,22,1
11,27,38,2
11,28,6,2
11,30,10,2
11,26,21,3
11,26,28,3
11,27,16,3
11,30,28,3
11,33,15,3
11,37,10,3
11,37,26,3
11,38,16,3
11,44,33,3
11,20,15,4
11,24,33,4
11,27,29,4
11,31,33,4
11,32,12,4
11,34,32,4
11,40,18,4
11,42,33,4
11,24,15,5
11,35,22,5
11,45,34,5
11,16,7,6
11,30,39,6
11,31,11,6
11,38,18,6
11,29,27,7
11,22,11,8
11,25,34,8
11,32,41,9
11,23,14,10
11,33,35,11
11,23,34,12
11,39,19,12
11,39,28,13
11,28,22,14
11,34,14,14
11,24,13,15
11,27,21,15
11,43,32,15
11,28,23,16
11,37,17,16
11,27,18,17
11,38,29,17
11,34,25,18
11,30,19,19
11,33,22,20
11,48,43,20
11,29,23,21
11,34,23,21
11,26,37,22
11,38,27,22
11,32,23,23
11,29,24,24
11,48,42,25
11,33,24,26
11,43,39,27
11,47,41,27
11,40,20,28
11,49,44,28
11,29,18,29
11,39,34,30
11,40,29,31
11,41,32,32
11,27,22,33
11,39,30,34
11,32,27,35
11,26,17,36
11,42,31,36
11,33,29,37
11,49,43,38
11,42,37,39
11,31,22,40
11,25,14,41
11,35,24,42
11,36,27,43
11,38,33,44
11,28,17,45
11,38,32,46
11,33,28,47
11,24,20,48
11,30,24,49
11,32,21,50
11,41,36,51
11,40,35,52
11,43,38,53
11,50,45,54
11,36,31,55
11,42,38,56
11,31,26,57
11,44,40,57
11,37,28,58
11,28,19,59
11,34,30,60
11,47,42,60
11,45,40,61
11,34,29,62
11,29,20,63
11,35,30,64
11,37,31,64
11,32,28,65
11,50,44,66
11,30,25,67
11,40,34,67
11,31,27,68
11,39,33,69
11,37,32,70
11,44,39,71
11,46,41,72
11,41,37,73
12,22,13,1
12,22,17,1
12,22,18,1
12,23,18,1
12,25,20,1
12,27,38,1
12,28,37,1
12,29,40,1
12,30,28,1
12,30,39,1
12,32,34,1
12,49,40,1
12,26,28,2
12,29,27,2
12,31,33,2
12,32,25,2
12,46,37,2
12,10,19,3
12,22,31,3
12,23,14,3
12,26,21,3
12,33,13,3
12,34,32,3
12,38,18,3
12,43,34,3
12,21,16,4
12,24,15,4
12,24,19,4
12,33,15,4
12,35,22,4
12,37,26,4
12,27,29,5
12,37,19,5
12,27,16,6
12,32,12,6
12,33,31,6
12,33,35,6
12,16,7,7
12,39,19,8
12,42,22,8
12,37,17,9
12,38,29,9
12,31,11,10
12,28,30,11
12,39,10,11
12,45,34,11
12,24,13,12
12,44,33,13
12,22,11,14
12,32,41,15
12,43,32,15
12,27,18,16
12,39,28,16
12,28,22,17
12,34,25,18
12,20,15,19
12,40,20,20
12,25,34,21
12,24,20,22
12,26,37,22
12,34,14,23
12,34,23,23
12,27,21,24
12,48,43,25
12,30,19,26
12,29,18,27
12,29,24,28
12,32,23,29
12,33,22,29
12,43,39,29
12,28,23,30
12,38,27,31
12,27,22,32
12,29,23,32
12,48,42,33
12,32,27,34
12,41,32,35
12,49,44,36
12,47,41,37
12,39,30,38
12,39,34,39
12,33,24,40
12,42,31,40
12,26,17,41
12,25,14,42
12,49,43,43
12,40,29,44
12,42,37,44
12,50,45,45
12,33,29,46
12,36,27,47
12,38,33,48
12,31,22,49
12,35,24,50
12,28,17,51
12,32,21,51
12,28,19,52
12,30,24,53
12,41,36,54
12,35,30,55
12,43,38,55
12,40,35,56
12,38,32,57
12,33,28,58
12,37,28,59
12,44,40,60
12,42,38,61
12,36,31,62
12,31,26,63
12,47,42,64
12,39,33,65
12,30,25,66
12,34,29,67
12,34,30,67
12,45,40,68
12,40,34,69
12,32,28,70
12,50,44,71
12,31,27,72
12,37,32,73
12,37,31,74
12,44,39,75
12,29,20,76
12,46,41,77
12,41,37,78
13,17,11,1
13,22,13,1
13,22,17,1
13,22,31,1
13,23,18,1
13,25,20,1
13,29,27,1
13,32,34,1
13,33,11,1
13,33,13,1
13,38,20,1
13,43,34,1
13,49,40,1
13,50,39,1
13,22,18,2
13,23,12,2
13,34,12,2
13,35,22,2
13,35,44,2
13,39,10,2
13,21,16,3
13,24,15,3
13,30,39,3
13,31,33,3
13,33,35,3
13,35,15,3
13,39,17,3
13,39,19,3
13,40,18,3
13,24,19,4
13,29,9,4
13,30,28,4
13,33,31,4
13,42,33,4
13,23,14,5
13,27,16,5
13,28,30,5
13,31,11,5
13,34,32,5
13,22,11,6
13,26,21,6
13,27,29,7
13,32,12,7
13,33,15,7
13,37,26,7
13,24,20,8
13,34,14,8
13,38,18,8
13,44,33,8
13,45,34,9
13,25,34,10
13,32,41,10
13,43,32,10
13,16,7,11
13,42,22,11
13,34,25,12
13,27,18,13
13,37,17,14
13,38,29,14
13,28,22,15
13,38,27,15
13,27,21,16
13,23,34,17
13,48,43,17
13,39,28,18
13,27,22,19
13,26,37,20
13,29,23,20
13,29,24,21
13,24,13,22
13,28,23,22
13,33,22,23
13,30,19,24
13,32,23,25
13,34,23,25
13,40,20,26
13,29,18,27
13,48,42,28
13,43,39,29
13,33,24,30
13,41,32,30
13,39,34,31
13,32,27,32
13,49,44,33
13,33,29,34
13,26,17,35
13,47,41,36
13,42,31,37
13,38,32,38
13,38,33,39
13,31,22,40
13,50,45,41
13,40,29,42
13,25,14,43
13,39,30,43
13,20,15,44
13,49,43,45
13,42,37,46
13,36,27,47
13,40,35,48
13,28,19,49
13,30,24,50
13,43,38,51
13,35,24,52
13,28,17,53
13,41,36,54
13,32,21,55
13,33,28,56
13,42,38,56
13,35,30,57
13,37,28,58
13,45,40,59
13,44,40,60
13,36,31,61
13,31,26,62
13,34,30,62
13,29,20,63
13,32,28,63
13,37,31,63
13,50,44,64
13,47,42,65
13,39,33,66
13,34,29,67
13,30,25,68
13,31,27,69
13,40,34,70
13,44,39,71
13,37,32,72
13,46,41,73
13,41,37,74
14,22,31,1
14,23,18,1
14,23,19,1
14,26,28,1
14,30,39,1
14,33,15,1
14,34,12,1
14,35,15,1
14,35,44,1
14,37,30,1
14,40,18,1
14,41,23,1
14,48,37,1
14,48,39,1
14,49,40,1
14,50,39,1
14,23,14,2
14,29,27,2
14,38,18,2
14,39,10,2
14,44,33,2
14,23,12,3
14,24,19,3
14,26,21,3
14,27,29,3
14,30,28,3
14,31,33,3
14,32,34,3
14,33,31,3
14,38,20,3
14,42,22,3
14,46,37,3
14,25,20,4
14,28,30,4
14,31,11,4
14,43,34,4
14,23,34,5
14,29,40,6
14,32,12,6
14,34,32,6
14,37,26,6
14,38,29,6
14,39,19,6
14,22,13,7
14,24,15,7
14,27,16,7
14,33,13,8
14,34,14,9
14,43,32,9
14,45,34,9
14,32,41,10
14,33,35,10
14,24,20,11
14,22,11,12
14,37,17,12
14,16,7,13
14,24,13,14
14,21,16,15
14,28,22,15
14,20,15,16
14,25,34,16
14,27,21,17
14,34,25,18
14,27,18,19
14,27,22,20
14,29,24,20
14,39,28,21
14,29,23,22
14,38,27,23
14,26,37,24
14,40,20,25
14,34,23,26
14,48,43,27
14,28,23,28
14,30,19,28
14,32,23,29
14,33,22,30
14,32,27,31
14,41,32,32
14,29,18,33
14,43,39,34
14,42,31,35
14,47,41,36
14,33,24,37
14,33,29,38
14,26,17,39
14,40,29,40
14,31,22,41
14,49,44,41
14,39,34,42
14,48,42,43
14,50,45,44
14,38,32,45
14,39,30,46
14,49,43,47
14,25,14,48
14,30,24,49
14,42,37,50
14,43,38,51
14,28,19,52
14,37,28,53
14,36,27,54
14,38,33,55
14,32,21,56
14,31,26,57
14,28,17,58
14,35,24,59
14,29,20,60
14,35,30,61
14,42,38,62
14,45,40,63
14,40,35,64
14,32,28,65
14,33,28,66
14,41,36,67
14,47,42,68
14,36,31,69
14,39,33,70
14,50,44,71
14,30,25,72
14,44,40,72
14,37,31,73
14,34,30,74
14,31,27,75
14,34,29,76
14,37,32,77
14,40,34,78
14,44,39,79
14,46,41,80
14,41,37,81
15,19,13,1
15,22,13,1
15,22,18,1
15,23,19,1
15,23,34,1
15,25,20,1
15,28,6,1
15,29,9,1
15,29,38,1
15,30,10,1
15,35,44,1
15,36,16,1
15,38,36,1
15,39,10,1
15,39,17,1
15,42,22,1
15,43,23,1
15,47,38,1
15,50,39,1
15,37,19,2
15,38,20,2
15,39,37,2
15,46,37,2
15,29,40,3
15,30,28,3
15,30,39,3
15,33,15,3
15,34,32,3
15,43,34,3
15,49,40,3
15,24,15,4
15,24,19,4
15,27,29,4
15,33,13,4
15,34,12,4
15,37,26,4
15,26,21,5
15,42,33,5
15,23,12,6
15,23,14,6
15,33,11,6
15,31,11,7
15,32,12,7
15,33,31,7
15,24,20,8
15,44,33,8
15,27,16,9
15,39,19,10
15,45,34,10
15,16,7,11
15,43,32,11
15,33,35,12
15,25,34,13
15,34,14,13
15,38,18,14
15,22,11,15
15,32,41,15
15,37,17,16
15,20,15,17
15,21,16,17
15,24,13,18
15,28,22,19
15,38,29,19
15,39,28,19
15,27,18,20
15,27,21,20
15,34,25,21
15,29,23,22
15,26,37,23
15,38,27,24
15,40,20,25
15,29,24,26
15,48,43,27
15,32,23,28
15,34,23,28
15,28,23,29
15,30,19,29
15,33,22,29
15,27,22,30
15,32,27,31
15,41,32,31
15,42,31,32
15,33,24,33
15,47,41,34
15,29,18,35
15,26,17,36
15,40,29,37
15,43,39,38
15,33,29,39
15,25,14,40
15,39,34,41
15,31,22,42
15,48,42,42
15,30,24,43
15,50,45,44
15,42,37,45
15,49,44,45
15,38,32,46
15,38,33,47
15,28,19,48
15,31,26,48
15,32,21,49
15,37,28,50
15,49,43,51
15,40,35,52
15,43,38,52
15,28,17,53
15,36,27,53
15,39,30,54
15,35,24,55
15,32,28,56
15,29,20,57
15,41,36,58
15,42,38,59
15,35,30,60
15,36,31,61
15,50,44,62
15,39,33,63
15,45,40,64
15,47,42,65
15,33,28,66
15,34,30,67
15,37,31,68
15,30,25,69
15,31,27,70
15,44,40,71
15,37,32,72
15,34,29,73
15,44,39,74
15,40,34,75
15,46,41,76
15,41,37,77
16,26,28,1
16,27,38,1
16,28,8,1
16,28,10,1
16,28,30,1
16,28,39,1
16,29,38,1
16,30,10,1
16,33,4,1
16,33,15,1
16,34,3,1
16,35,44,1
16,39,8,1
16,39,10,1
16,40,18,1
16,41,21,1
16,44,35,1
16,22,17,2
16,25,20,2
16,27,7,2
16,27,29,2
16,29,27,2
16,29,40,2
16,31,33,2
16,34,12,2
16,39,17,2
16,49,38,2
16,49,40,2
16,23,18,3
16,24,15,3
16,29,9,3
16,30,39,3
16,32,34,3
16,33,11,3
16,38,20,3
16,16,7,4
16,23,14,4
16,27,16,4
16,34,32,4
16,42,33,4
16,50,39,4
16,22,13,5
16,23,12,5
16,24,19,5
16,33,13,5
16,43,34,5
16,24,20,6
16,43,32,6
16,44,33,6
16,31,11,7
16,33,31,7
16,34,14,7
16,37,17,7
16,39,19,7
16,32,12,8
16,37,26,9
16,38,18,9
16,25,34,10
16,26,21,10
16,21,16,11
16,28,22,11
16,33,35,11
16,22,11,12
16,32,41,12
16,45,34,12
16,24,13,13
16,38,29,14
16,20,15,15
16,26,37,16
16,34,25,17
16,39,28,18
16,27,21,19
16,29,23,20
16,27,18,21
16,32,23,22
16,34,23,23
16,28,23,24
16,29,24,24
16,29,18,25
16,38,27,25
16,33,22,26
16,40,20,26
16,30,19,27
16,48,43,28
16,42,31,29
16,27,22,30
16,41,32,30
16,47,41,31
16,32,27,32
16,33,24,33
16,48,42,34
16,43,39,35
16,33,29,36
16,31,22,37
16,26,17,38
16,50,45,39
16,25,14,40
16,49,44,41
16,37,28,42
16,39,34,43
16,40,29,43
16,30,24,44
16,35,24,45
16,42,37,45
16,36,27,46
16,39,30,46
16,40,35,47
16,49,43,48
16,28,19,49
16,35,30,50
16,31,26,51
16,29,20,52
16,38,32,53
16,38,33,54
16,43,38,55
16,32,28,56
16,42,38,57
16,50,44,58
16,32,21,59
16,41,36,59
16,28,17,60
16,47,42,61
16,36,31,62
16,37,31,63
16,44,40,64
16,31,27,65
16,45,40,66
16,33,28,67
16,34,30,68
16,30,25,69
16,37,32,70
16,39,33,71
16,34,29,72
16,40,34,73
16,44,39,74
16,46,41,75
16,41,37,76
17,16,27,1
17,21,12,1
17,21,17,1
17,22,17,1
17,23,18,1
17,24,22,1
17,28,30,1
17,29,9,1
17,31,13,1
17,33,11,1
17,34,21,1
17,38,7,1
17,38,20,1
17,39,37,1
17,42,22,1
17,44,35,1
17,46,37,1
17,48,37,1
17,24,15,2
17,25,20,2
17,30,28,2
17,38,36,2
17,39,50,2
17,44,33,2
17,47,38,2
17,49,38,2
17,50,39,2
17,6,17,3
17,22,18,3
17,23,12,3
17,27,29,3
17,33,15,3
17,34,32,3
17,35,44,3
17,41,21,3
17,42,11,3
17,49,40,3
17,31,33,4
17,38,18,4
17,22,13,5
17,34,12,5
17,42,33,5
17,16,7,6
17,28,6,6
17,28,10,6
17,29,40,6
17,32,12,6
17,33,31,6
17,23,14,7
17,24,20,7
17,26,21,7
17,30,39,7
17,20,15,8
17,32,41,8
17,21,16,9
17,43,34,9
17,45,34,9
17,33,35,10
17,37,26,10
17,24,19,11
17,31,11,12
17,33,13,12
17,38,29,13
17,39,19,13
17,27,16,14
17,25,34,15
17,43,32,15
17,34,14,16
17,37,17,16
17,24,13,17
17,22,11,18
17,28,22,19
17,27,21,20
17,34,25,21
17,26,37,22
17,38,27,23
17,39,28,23
17,29,23,24
17,30,19,24
17,32,23,25
17,29,24,26
17,48,43,27
17,28,23,28
17,29,18,29
17,41,32,29
17,27,18,30
17,27,22,30
17,40,20,31
17,42,31,32
17,33,22,33
17,34,23,34
17,33,24,35
17,32,27,36
17,26,17,37
17,48,42,37
17,31,22,38
17,47,41,38
17,30,24,39
17,37,28,40
17,40,35,41
17,28,19,42
17,49,43,42
17,25,14,43
17,36,27,44
17,31,26,45
17,43,39,45
17,33,29,46
17,39,30,47
17,40,29,48
17,42,37,49
17,38,32,50
17,50,45,51
17,32,21,52
17,43,38,53
17,39,34,54
17,29,20,55
17,49,44,55
17,35,30,56
17,35,24,57
17,32,28,58
17,50,44,59
17,42,38,60
17,36,31,61
17,38,33,62
17,28,17,63
17,41,36,64
17,47,42,65
17,45,40,66
17,44,40,67
17,37,31,68
17,33,28,69
17,39,33,69
17,30,25,70
17,31,27,71
17,34,30,72
17,40,34,73
17,37,32,74
17,34,29,75
17,44,39,76
17,46,41,77
17,41,37,78
18,19,13,1
18,22,18,1
18,23,19,1
18,24,33,1
18,28,39,1
18,29,7,1
18,29,27,1
18,30,10,1
18,31,24,1
18,32,14,1
18,32,34,1
18,34,12,1
18,34,32,1
18,38,36,1
18,41,21,1
18,47,38,1
18,24,15,2
18,26,28,2
18,29,40,2
18,33,13,2
18,33,15,2
18,37,19,2
18,38,7,2
18,40,18,2
18,22,13,3
18,23,12,3
18,24,19,3
18,28,30,3
18,34,21,3
18,35,44,3
18,38,16,3
18,38,20,3
18,43,23,3
18,31,11,4
18,31,42,4
18,23,14,5
18,27,16,5
18,27,29,5
18,29,9,5
18,30,28,5
18,32,12,5
18,33,11,5
18,43,34,5
18,49,40,5
18,30,39,6
18,38,18,6
18,42,33,6
18,50,39,6
18,16,7,7
18,33,35,7
18,37,26,7
18,45,34,7
18,39,19,8
18,44,33,8
18,32,41,9
18,34,14,10
18,21,16,11
18,26,21,11
18,33,31,11
18,22,11,12
18,24,20,12
18,37,17,12
18,43,32,13
18,20,15,14
18,28,22,14
18,25,34,15
18,34,25,15
18,38,29,16
18,24,13,17
18,27,21,18
18,26,37,19
18,29,24,20
18,28,23,21
18,39,28,22
18,33,22,23
18,38,27,24
18,29,23,25
18,27,18,26
