6,21,16,1
6,32,14,1
6,32,41,1
6,46,37,1
6,48,43,1
6,25,34,2
6,27,18,2
6,27,29,2
6,27,38,2
6,29,40,2
6,33,11,2
6,37,19,2
6,29,27,3
6,33,31,3
6,34,14,3
6,30,19,4
6,33,22,4
6,43,32,4
6,39,19,5
6,41,32,5
6,48,42,5
6,37,17,6
6,38,29,6
6,38,27,7
6,45,34,7
6,27,21,8
6,27,22,8
6,47,41,8
6,38,16,9
6,49,44,9
6,34,32,10
6,28,22,11
6,40,20,11
6,32,23,12
6,34,25,13
6,29,23,14
6,33,15,15
6,29,18,16
6,41,36,17
6,43,39,18
6,37,26,19
6,39,28,19
6,49,43,20
6,36,27,21
6,31,22,22
6,28,23,23
6,34,23,24
6,42,37,24
6,43,38,24
6,44,40,25
6,25,14,26
6,26,37,27
6,38,33,28
6,33,29,29
6,39,34,30
6,50,45,31
6,47,42,32
6,40,35,33
6,29,20,34
6,32,21,34
6,33,24,35
6,42,31,36
6,37,28,37
6,42,38,38
6,30,24,39
6,32,27,40
6,40,29,41
6,26,17,42
6,28,17,43
6,29,24,44
6,34,30,45
6,35,24,45
6,38,32,45
6,45,40,46
6,50,44,47
6,36,31,48
6,31,26,49
6,39,33,50
6,35,30,51
6,40,34,52
6,46,41,53
6,30,25,54
6,33,28,55
6,37,31,56
6,37,32,57
6,31,27,58
6,41,37,59
6,39,30,60
6,44,39,61
6,34,29,62
6,32,28,63
6,28,19,64
7,27,38,1
7,31,11,1
7,32,12,1
7,32,34,1
7,38,18,1
7,42,11,1
7,44,33,1
7,33,11,2
7,25,34,3
7,33,13,3
7,38,29,3
7,40,18,3
7,33,31,4
7,37,26,4
7,48,42,5
7,27,18,6
7,26,28,7
7,34,14,7
7,27,21,8
7,32,41,8
7,33,15,9
7,34,32,9
7,37,17,9
7,29,18,10
7,40,20,10
7,43,39,10
7,28,30,11
7,39,19,11
7,27,22,12
7,37,19,12
7,48,43,13
7,41,32,14
7,39,28,15
7,47,41,15
7,24,20,16
7,33,22,16
7,28,22,17
7,49,44,17
7,43,32,18
7,28,23,19
7,39,34,20
7,29,23,21
7,27,16,22
7,34,23,23
7,30,19,24
7,34,25,25
7,49,43,26
7,32,27,27
7,42,37,28
7,29,24,29
7,30,24,30
7,43,38,31
7,44,40,32
7,26,17,33
7,38,33,34
7,50,45,34
7,26,37,35
7,33,29,36
7,47,42,37
7,38,27,38
7,38,32,39
7,36,31,40
7,29,20,41
7,32,23,42
7,31,22,43
7,36,27,44
7,40,35,45
7,28,17,46
7,33,24,47
7,25,14,48
7,42,38,49
7,41,36,50
7,37,31,51
7,42,31,52
7,34,29,53
7,34,30,54
7,35,24,55
7,31,27,56
7,45,40,57
7,39,30,58
7,46,41,59
7,30,25,60
7,50,44,61
7,31,26,62
7,32,21,63
7,35,30,64
7,40,29,65
7,33,28,66
7,37,28,67
7,39,33,68
7,32,28,69
7,37,32,70
7,40,34,71
7,28,19,72
7,44,39,73
7,41,37,74
8,22,24,1
8,23,19,1
8,24,15,1
8,27,29,1
8,30,10,1
8,30,28,1
8,42,11,1
8,24,20,2
8,27,16,2
8,33,31,2
8,34,12,2
8,38,16,2
8,42,33,2
8,25,34,3
8,37,26,3
8,26,21,4
8,30,39,4
8,38,18,4
8,45,34,4
8,29,27,5
8,33,11,5
8,32,12,6
8,33,15,6
8,34,14,6
8,21,16,7
8,24,13,7
8,37,17,7
8,44,33,7
8,48,43,7
8,38,29,8
8,27,21,9
8,27,18,10
8,33,13,11
8,32,34,12
8,34,25,12
8,40,20,12
8,28,22,13
8,30,19,13
8,39,28,13
8,32,23,14
8,34,32,14
8,49,44,14
8,29,18,15
8,32,41,15
8,28,30,16
8,48,42,17
8,27,22,18
8,39,19,19
8,38,27,20
8,41,32,21
8,26,37,22
8,43,39,22
8,29,23,23
8,28,23,24
8,26,17,25
8,47,41,26
8,33,22,27
8,49,43,28
8,31,22,29
8,39,34,29
8,42,37,30
8,35,24,31
8,29,20,32
8,34,23,33
8,36,27,34
8,32,27,35
8,25,14,36
8,38,33,37
8,30,24,38
8,41,36,38
8,50,45,39
8,33,24,40
8,33,29,40
8,43,32,40
8,36,31,41
8,42,31,42
8,43,38,43
8,28,17,44
8,29,24,45
8,38,32,46
8,40,35,46
8,40,29,47
8,44,40,48
8,42,38,49
8,32,21,50
8,39,30,51
8,47,42,52
8,37,28,53
8,31,26,54
8,37,31,54
8,33,28,55
8,34,30,56
8,30,25,57
8,32,28,58
8,31,27,59
8,39,33,60
8,34,29,61
8,50,44,62
8,37,32,63
8,45,40,64
8,40,34,65
8,28,19,66
8,44,39,67
8,35,30,68
8,46,41,69
8,41,37,70
9,21,12,1
9,22,13,1
9,26,28,1
9,28,10,1
9,37,19,1
9,42,33,1
9,24,13,2
9,25,20,2
9,27,16,2
9,32,34,2
9,29,27,3
9,31,11,3
9,33,31,3
9,25,34,4
9,32,12,4
9,21,16,5
9,30,28,5
9,33,11,5
9,48,43,5
9,49,40,5
9,34,25,6
9,37,26,6
9,35,44,7
9,28,30,8
9,30,19,9
9,33,13,9
9,34,14,9
9,24,15,10
9,24,20,10
9,27,18,10
9,39,19,10
9,44,33,11
9,28,6,12
9,34,32,12
9,38,18,12
9,38,29,13
9,27,21,14
9,28,22,14
9,27,22,15
9,37,17,15
9,40,20,15
9,33,15,16
9,29,18,17
9,26,37,18
9,33,22,18
9,38,20,18
9,29,23,19
9,49,44,20
9,26,21,21
9,32,23,21
9,48,42,21
9,38,27,22
9,43,32,23
9,45,34,24
9,28,23,25
9,32,41,26
9,47,41,27
9,33,29,28
9,39,28,29
9,41,32,29
9,43,39,30
9,31,22,31
9,39,34,31
9,26,17,32
9,34,23,32
9,29,24,33
9,35,24,33
9,32,27,34
9,42,37,35
9,49,43,36
9,36,27,37
9,40,35,38
9,41,36,39
9,43,38,40
9,44,40,41
9,38,32,42
9,29,20,43
9,40,29,44
9,36,31,45
9,50,45,46
9,42,31,47
9,47,42,48
9,42,38,49
9,32,21,50
9,37,28,50
9,38,33,51
9,33,28,52
9,28,17,53
9,25,14,54
9,33,24,55
9,39,30,56
9,35,30,57
9,34,30,58
9,37,31,59
9,34,29,60
9,30,25,61
9,45,40,62
9,28,19,63
9,31,27,64
9,39,33,65
9,30,24,66
9,37,32,67
9,40,34,68
9,31,26,69
9,32,28,70
9,46,41,71
9,44,39,72
9,50,44,73
9,41,37,74
10,12,41,1
10,18,20,1
10,21,41,1
10,23,41,1
10,23,43,1
10,28,17,1
10,28,37,1
10,29,38,1
10,29,40,1
10,35,44,1
10,6,17,2
10,7,18,2
10,12,32,2
10,13,33,2
10,14,25,2
10,17,39,2
10,22,13,2
10,27,36,2
10,35,24,2
10,9,18,3
10,19,39,3
10,23,45,3
10,24,35,3
10,11,33,4
10,18,36,4
10,21,12,4
10,30,35,4
10,25,30,5
10,9,29,6
10,13,35,6
10,17,19,6
10,20,40,6
10,26,17,6
10,17,37,7
10,18,16,7
10,13,22,8
10,19,10,8
10,25,23,8
10,22,28,9
10,24,33,10
10,17,26,11
10,21,23,11
10,27,31,11
10,14,34,12
10,27,38,12
10,8,19,13
10,17,28,14
10,23,29,15
10,3,8,16
10,24,30,17
10,12,23,18
10,22,27,19
10,18,38,20
10,8,12,21
10,21,32,21
10,24,29,21
10,4,10,22
10,25,14,22
10,10,19,23
10,23,28,24
10,18,29,25
10,19,28,26
10,3,9,27
10,11,31,28
10,12,17,29
10,2,7,30
10,13,24,31
10,9,20,32
10,18,27,33
10,22,33,34
10,9,14,35
10,12,21,36
10,11,22,37
10,19,24,38
10,25,34,39
10,10,15,40
10,21,27,41
10,8,13,42
10,1,6,43
10,2,8,43
10,11,16,43
10,20,29,44
10,13,18,45
10,13,19,46
10,7,11,47
10,16,27,48
10,15,24,49
10,18,22,49
10,4,9,50
10,18,23,51
10,23,34,52
10,26,37,53
10,22,31,54
10,19,30,55
10,23,32,56
10,15,20,57
10,9,13,58
10,17,21,59
10,16,21,60
10,14,20,61
10,12,18,62
10,17,22,63
10,1,7,64
10,14,23,65
10,21,26,66
10,20,24,67
10,6,11,68
10,19,23,69
10,11,17,70
10,7,12,71
10,20,25,72
10,14,19,73
10,5,10,74
10,10,14,75
11,9,29,1
11,11,33,1
11,12,41,1
11,14,32,1
11,17,39,1
11,18,20,1
11,18,40,1
11,20,38,1
11,21,41,1
11,24,13,1
11,27,36,1
11,5,14,2
11,16,7,2
11,17,19,2
11,19,17,2
11,20,18,2
11,23,45,2
11,27,32,2
11,2,11,3
11,9,18,3
11,18,38,3
11,22,11,3
11,24,35,3
11,19,10,4
11,24,22,4
11,17,26,5
11,18,16,5
11,27,31,5
11,29,20,5
11,30,35,5
11,35,44,5
11,6,17,6
11,13,31,6
11,25,30,6
11,7,18,7
11,8,17,7
11,17,37,7
11,19,39,7
11,31,36,7
11,12,32,8
11,20,40,8
11,21,12,8
11,25,23,9
11,13,33,10
11,26,17,10
11,28,39,11
11,13,22,12
11,29,40,12
11,12,23,13
11,23,29,13
11,8,19,14
11,14,25,14
11,14,34,15
11,24,33,15
11,24,29,16
11,24,30,16
11,27,38,17
11,22,33,18
11,17,28,19
11,19,28,20
11,8,12,21
11,3,8,22
11,22,28,23
11,25,14,24
11,23,28,25
11,22,27,26
11,11,31,27
11,3,9,28
11,21,32,29
11,4,10,30
11,13,24,31
11,18,29,31
11,9,20,32
11,12,17,32
11,19,24,33
11,2,7,34
11,11,22,35
11,10,19,36
11,9,14,37
11,25,34,38
11,12,21,39
11,18,27,40
11,23,32,41
11,20,29,42
11,26,37,43
11,18,22,44
11,13,18,45
11,2,8,46
11,23,34,47
11,16,27,48
11,21,27,49
11,8,13,50
11,13,19,50
11,1,6,51
11,4,9,52
11,19,30,52
11,22,31,53
11,11,16,54
11,10,15,55
11,7,11,56
11,18,23,57
11,9,13,58
11,15,20,59
11,16,21,60
11,12,18,61
11,14,23,62
11,17,22,63
11,20,25,64
11,6,11,65
11,14,20,66
11,20,24,67
11,17,21,68
11,19,23,69
11,21,26,70
11,1,7,71
11,15,24,72
11,7,12,73
11,11,17,74
11,14,19,75
11,5,10,76
11,10,14,77
12,13,31,1
12,14,32,1
12,18,36,1
12,19,17,1
12,21,23,1
12,21,41,1
12,22,42,1
12,27,32,1
12,28,17,1
12,28,37,1
12,28,39,1
12,29,34,1
12,7,18,2
12,12,41,2
12,20,40,2
12,23,45,2
12,27,36,2
12,29,38,2
12,12,34,3
12,16,7,3
12,18,20,3
12,18,40,3
12,22,24,3
12,24,22,3
12,18,38,4
12,19,10,4
12,20,18,4
12,26,31,4
12,30,35,4
12,11,33,5
12,25,30,5
12,27,31,5
12,35,44,5
12,21,12,6
12,28,32,6
12,12,32,7
12,17,37,7
12,19,39,7
12,24,30,7
12,24,35,7
12,25,23,7
12,17,19,8
12,6,17,9
12,26,17,9
12,29,20,9
12,31,36,9
12,13,22,10
12,5,14,11
12,13,33,11
12,18,16,11
12,29,40,11
12,22,28,12
12,8,19,13
12,17,26,13
12,27,38,13
12,23,29,14
12,25,14,14
12,12,23,15
12,3,8,16
12,11,31,17
12,24,29,17
12,3,9,18
12,14,34,19
12,24,33,20
12,17,28,21
12,23,28,21
12,22,33,22
12,13,24,23
12,18,29,24
12,22,27,25
12,8,12,26
12,19,28,27
12,2,7,28
12,21,32,28
12,19,24,29
12,4,10,30
12,10,19,30
12,25,34,31
12,9,20,32
12,12,17,33
12,11,22,34
12,2,8,35
12,18,22,36
12,21,27,37
12,18,27,38
12,9,14,39
12,23,32,40
12,16,27,41
12,22,31,41
12,12,21,42
12,13,19,43
12,1,6,44
12,23,34,45
12,8,13,46
12,11,16,47
12,20,29,48
12,19,30,49
12,15,24,50
12,13,18,51
12,10,15,52
12,26,37,53
12,14,23,54
12,18,23,55
12,7,11,56
12,20,25,56
12,4,9,57
12,9,13,58
12,15,20,59
12,17,22,60
12,17,21,61
12,14,20,62
12,6,11,63
12,1,7,64
12,19,23,65
12,16,21,66
12,12,18,67
12,7,12,68
12,21,26,69
12,20,24,70
12,11,17,71
12,14,19,72
12,5,10,73
12,10,14,74
13,1,12,1
13,3,12,1
13,11,33,1
13,18,20,1
13,18,40,1
13,19,17,1
13,22,42,1
13,23,21,1
13,23,25,1
13,27,18,1
13,27,32,1
13,28,17,1
13,29,33,1
13,2,11,2
13,5,14,2
13,12,41,2
13,13,31,2
13,24,22,2
13,26,31,2
13,8,17,3
13,9,18,3
13,17,19,3
13,19,39,3
13,21,23,3
13,22,11,3
13,23,45,3
13,28,39,3
13,18,36,4
13,19,10,4
13,20,40,4
13,22,24,4
13,24,35,4
13,25,23,5
13,27,31,5
13,27,36,5
13,14,25,6
13,21,12,6
13,29,40,6
13,12,32,7
13,18,16,7
13,18,38,7
13,25,30,7
13,31,36,8
13,6,17,9
13,35,44,9
13,17,37,10
13,24,30,11
13,7,18,12
13,24,33,13
13,30,35,13
13,26,17,14
13,8,19,15
13,23,29,15
13,13,33,16
13,27,38,16
13,13,22,17
13,14,34,18
13,22,28,18
13,12,23,19
13,19,28,20
13,24,29,20
13,17,26,21
13,22,33,21
13,23,28,21
13,21,32,22
13,11,31,23
13,22,27,23
13,25,14,23
13,13,24,24
13,17,28,25
13,3,8,26
13,10,19,27
13,9,20,28
13,8,12,29
13,18,29,30
13,3,9,31
13,4,10,31
13,19,24,32
13,11,22,33
13,18,27,33
13,2,7,34
13,20,29,35
13,12,21,36
13,12,17,37
13,25,34,38
13,13,19,39
13,16,27,40
13,18,22,40
13,9,14,41
13,2,8,42
13,15,24,43
13,21,27,44
13,1,6,45
13,8,13,46
13,19,30,46
13,14,23,47
13,16,21,48
13,23,32,49
13,26,37,49
13,13,18,50
13,22,31,51
13,15,20,52
13,20,25,53
13,23,34,54
13,19,23,55
13,18,23,56
13,10,15,57
13,7,11,58
13,9,13,59
13,11,16,59
13,4,9,60
13,17,21,61
13,6,11,62
13,12,18,63
13,14,20,64
13,17,22,65
13,1,7,66
13,7,12,67
13,20,24,68
13,11,17,69
13,21,26,69
13,14,19,70
13,5,10,71
13,10,14,72
14,14,32,1
14,17,30,1
14,17,39,1
14,22,42,1
14,23,21,1
14,23,45,1
14,26,28,1
14,26,31,1
14,28,39,1
14,29,20,1
14,29,33,1
14,29,38,1
14,4,15,2
14,8,17,2
14,9,18,2
14,12,34,2
14,13,31,2
14,16,7,2
14,18,36,2
14,19,17,2
14,21,23,2
14,22,24,2
14,23,41,2
14,27,32,2
14,28,37,2
14,35,44,2
14,18,38,3
14,18,40,3
14,19,39,3
14,24,22,3
14,6,17,4
14,27,36,4
14,18,20,5
14,11,33,6
14,14,25,6
14,17,19,6
14,20,40,6
14,25,30,6
14,29,40,6
14,7,18,7
14,30,35,7
14,2,11,8
14,12,32,8
14,13,33,8
14,31,36,8
14,24,35,9
14,17,37,10
14,19,10,10
14,13,22,11
14,25,23,11
14,21,12,12
14,8,19,13
14,18,16,13
14,23,29,14
14,27,31,15
14,27,38,16
14,26,17,17
14,14,34,18
14,17,26,19
14,24,29,20
14,22,28,21
14,24,30,21
14,12,23,22
14,24,33,23
14,25,14,23
14,13,24,24
14,11,31,25
14,23,28,25
14,17,28,26
14,21,32,27
14,3,8,28
14,18,29,29
14,22,33,29
14,19,28,30
14,22,27,30
14,10,19,31
14,3,9,32
14,19,24,33
14,25,34,34
14,4,10,35
14,9,20,36
14,2,7,37
14,20,29,38
14,23,32,38
14,11,22,39
14,18,27,40
14,8,12,41
14,2,8,42
14,18,22,43
14,8,13,44
14,12,17,45
14,21,27,45
14,9,14,46
14,15,24,47
14,16,21,47
14,16,27,47
14,14,23,48
14,12,21,49
14,13,19,49
14,1,6,50
14,13,18,51
14,22,31,52
14,19,30,53
14,15,20,54
14,9,13,55
14,19,23,56
14,23,34,57
14,26,37,58
14,6,11,59
14,11,16,59
14,10,15,60
14,20,25,61
14,12,18,62
14,18,23,63
14,1,7,64
14,7,11,64
14,21,26,64
14,4,9,65
14,17,22,66
14,14,20,67
14,20,24,68
14,17,21,69
14,11,17,70
14,7,12,71
14,14,19,72
14,10,14,73
14,5,10,74
15,5,14,1
15,8,28,1
15,8,46,1
15,9,29,1
15,9,40,1
15,12,1,1
15,12,25,1
15,12,41,1
15,17,19,1
15,17,39,1
15,21,23,1
15,21,41,1
15,22,11,1
15,22,24,1
15,24,22,1
15,28,32,1
15,28,33,1
15,28,39,1
15,30,39,1
15,11,33,2
15,13,31,2
15,18,36,2
15,23,21,2
15,23,45,2
15,10,30,3
15,20,18,3
15,27,36,3
15,29,38,3
15,16,7,4
15,22,42,4
15,29,40,5
15,2,11,6
15,8,17,6
15,9,18,6
15,18,20,6
15,18,38,6
15,24,35,6
15,25,23,6
15,27,32,6
15,30,35,6
15,35,44,6
15,7,18,7
15,19,39,7
15,28,37,7
15,31,36,7
15,13,33,8
15,17,37,8
15,20,40,8
15,27,31,8
15,6,17,9
15,21,12,9
15,19,10,10
15,14,25,11
15,18,16,11
15,8,19,12
15,12,32,12
15,23,29,13
15,25,30,13
15,26,17,13
15,27,38,14
15,14,34,15
15,13,22,16
15,24,30,16
15,22,27,17
15,24,29,18
15,24,33,19
15,17,26,20
15,21,32,21
15,12,23,22
15,13,24,22
15,18,29,22
15,25,14,23
15,19,28,24
15,22,28,25
15,10,19,26
15,11,31,26
15,23,28,27
15,22,33,28
15,17,28,29
15,3,8,30
15,9,20,31
15,19,24,32
15,3,9,33
15,11,22,34
15,20,29,35
15,18,27,36
15,4,10,37
15,25,34,38
15,2,7,39
15,18,22,39
15,12,21,40
15,23,32,41
15,14,23,42
15,1,6,43
15,8,12,44
15,13,19,45
15,9,14,46
15,20,25,47
15,21,27,48
15,26,37,48
15,8,13,49
15,2,8,50
15,15,24,51
15,15,20,52
15,12,17,53
15,22,31,54
15,11,16,55
15,19,30,56
15,16,21,57
15,16,27,58
15,18,23,59
15,9,13,60
15,23,34,61
15,6,11,62
15,13,18,63
15,19,23,64
15,1,7,65
15,10,15,66
15,14,20,67
15,21,26,68
15,4,9,69
15,7,11,70
15,17,21,71
15,20,24,72
15,17,22,73
15,12,18,74
15,11,17,75
15,7,12,76
15,14,19,77
15,5,10,78
15,10,14,79
16,4,13,1
16,11,33,1
16,12,14,1
16,17,30,1
16,20,9,1
16,22,44,1
16,23,14,1
16,23,25,1
16,23,43,1
16,24,13,1
16,24,22,1
16,28,33,1
16,29,18,1
16,29,34,1
16,31,42,1
16,33,22,1
16,46,14,1
16,2,11,2
16,18,40,2
16,19,17,2
16,20,18,2
16,21,23,2
16,23,21,2
16,23,45,2
16,24,44,2
16,28,19,2
16,28,32,2
16,29,38,2
16,8,17,3
16,10,30,3
16,22,42,3
16,1,12,4
16,13,31,4
16,16,7,4
16,18,38,4
16,22,11,4
16,27,36,4
16,28,39,4
16,30,35,4
16,9,18,5
16,12,32,5
16,17,37,5
16,28,37,5
16,27,32,6
16,6,17,7
16,7,18,7
16,14,25,7
16,20,40,7
16,29,40,7
16,13,33,8
16,24,35,8
16,27,31,8
16,35,44,8
16,31,36,9
16,18,20,10
16,26,17,10
16,19,10,11
16,19,39,11
16,21,12,11
16,8,19,12
16,25,23,13
16,25,30,14
16,23,29,15
16,18,16,16
16,17,26,17
16,14,34,18
16,24,33,18
16,27,38,19
16,13,22,20
16,12,23,21
16,17,28,22
16,24,29,22
16,25,14,22
16,22,28,23
16,23,28,23
16,10,19,24
16,22,27,24
16,22,33,24
16,24,30,25
16,9,20,26
16,11,31,27
16,13,24,28
16,21,32,29
16,19,28,30
16,3,8,31
16,18,29,32
16,19,24,33
16,20,29,34
16,25,34,35
16,23,32,36
16,3,9,37
16,4,10,37
16,8,12,38
16,18,22,38
16,11,22,39
16,2,8,40
16,18,27,40
16,14,23,41
16,12,21,42
16,1,6,43
16,15,24,44
16,26,37,45
16,16,21,46
16,21,27,46
16,22,31,47
16,9,14,48
16,15,20,48
16,8,13,49
16,2,7,50
16,13,19,50
16,20,25,51
16,16,27,52
16,10,15,53
16,11,16,54
16,12,17,55
16,19,23,56
16,13,18,57
16,17,21,58
16,18,23,58
16,19,30,58
16,7,11,59
16,9,13,59
16,1,7,60
16,4,9,60
16,14,20,61
16,23,34,61
16,6,11,62
16,12,18,63
16,20,24,64
16,21,26,65
16,17,22,66
16,14,19,67
16,7,12,68
16,11,17,69
16,5,10,70
16,10,14,71
17,1,12,1
17,4,13,1
17,5,14,1
17,8,28,1
17,14,32,1
17,15,4,1
17,17,30,1
17,19,17,1
17,20,38,1
17,21,41,1
17,22,24,1
17,22,44,1
17,23,25,1
17,23,41,1
17,28,17,1
17,35,24,1
17,44,33,1
17,7,18,2
17,9,29,2
17,13,31,2
17,17,19,2
17,18,40,2
17,27,36,2
17,29,38,2
17,2,11,3
17,11,33,3
17,18,36,3
17,23,21,3
17,29,40,3
17,21,23,4
17,8,17,5
17,18,16,5
17,20,18,5
17,24,35,5
17,25,23,5
17,28,39,5
17,14,25,6
17,18,20,6
17,21,12,6
17,22,42,6
17,27,32,6
17,28,37,6
17,16,7,7
17,27,31,7
17,35,44,7
17,9,18,8
17,13,33,8
17,19,10,8
17,20,40,8
17,18,38,9
17,31,36,9
17,24,22,10
17,25,30,10
17,6,17,11
17,12,32,11
17,17,37,12
17,19,39,12
17,14,34,13
17,30,35,13
17,17,26,14
17,8,19,15
17,13,22,16
17,23,29,16
17,26,17,17
17,22,27,18
17,13,24,19
17,24,33,19
17,27,38,20
17,10,19,21
17,25,14,22
17,12,23,23
17,22,28,23
17,24,30,23
17,11,31,24
17,21,32,25
17,19,28,26
17,22,33,26
17,9,20,27
17,24,29,27
17,23,28,28
17,18,29,29
17,17,28,30
17,3,8,31
17,14,23,31
17,3,9,32
17,20,29,33
17,19,24,34
17,16,21,35
17,23,32,36
17,4,10,37
17,18,22,37
17,25,34,38
17,8,12,39
17,18,27,39
17,1,6,40
17,20,25,40
17,11,22,41
17,12,21,42
17,26,37,43
17,15,24,44
17,22,31,45
17,21,27,46
17,12,17,47
17,2,8,48
17,19,23,49
17,2,7,50
17,8,13,51
17,11,16,51
17,13,19,52
17,9,14,53
17,16,27,54
17,1,7,55
17,13,18,56
17,19,30,57
17,23,34,58
17,4,9,59
17,10,15,59
17,9,13,60
17,15,20,61
17,21,26,61
17,6,11,62
17,20,24,63
17,18,23,64
17,17,21,65
17,14,20,66
17,7,11,67
17,12,18,68
17,11,17,69
17,17,22,70
17,7,12,71
17,14,19,72
17,5,10,73
17,10,14,74
18,1,12,1
18,4,13,1
18,8,28,1
18,12,14,1
18,12,34,1
18,13,31,1
18,13,35,1
18,14,46,1
18,17,19,1
18,17,46,1
18,18,9,1
18,18,36,1
18,18,40,1
18,20,9,1
18,22,42,1
18,23,14,1
18,23,21,1
18,23,45,1
18,24,13,1
18,25,23,1
18,28,17,1
18,34,40,1
18,3,14,2
18,7,16,2
18,9,29,2
18,10,30,2
18,13,15,2
18,16,7,2
18,20,18,2
18,21,23,2
18,24,22,2
18,28,32,2
18,29,33,2
18,30,39,2
18,2,11,3
18,14,32,3
18,27,36,3
18,31,36,3
18,19,17,4
18,26,31,4
18,12,32,5
18,22,11,5
18,27,32,5
18,28,39,5
18,18,20,6
18,19,10,6
18,20,40,6
18,24,35,6
18,13,33,7
18,17,37,7
18,28,37,7
18,6,17,8
18,8,17,8
18,18,38,8
18,29,40,8
18,35,44,8
18,7,18,9
18,19,39,9
18,9,18,10
18,14,25,10
18,27,31,10
18,14,34,11
18,8,19,12
18,18,16,12
18,21,12,12
18,25,30,13
18,23,29,14
18,26,17,15
18,30,35,16
18,10,19,17
18,17,26,17
18,25,14,18
18,13,22,19
18,24,30,20
18,27,38,21
18,13,24,22
18,22,27,23
18,22,28,23
18,24,33,24
18,17,28,25
18,24,29,26
18,12,23,27
18,18,29,27
18,22,33,28
18,21,32,29
18,23,28,29
18,9,20,30
18,11,31,31
18,19,24,32
18,19,28,33
18,3,8,34
18,14,23,35
